Name,Date,Symbol,Open,High,Low,Close,Volume ADA
Cardano,20/08/2022,ADA,0.4499,0.4632,0.4347,0.4508,211122393.3
Cardano,21/08/2022,ADA,0.4508,0.4726,0.4468,0.4626,169047210.7
Cardano,22/08/2022,ADA,0.4627,0.4632,0.4374,0.4615,189193918.6
Cardano,23/08/2022,ADA,0.4614,0.47,0.4457,0.4658,124261125.9
Cardano,24/08/2022,ADA,0.4659,0.4691,0.4536,0.4578,103361101.6
Cardano,25/08/2022,ADA,0.4578,0.4741,0.4574,0.4645,119929958
Cardano,26/08/2022,ADA,0.4645,0.482,0.4257,0.4316,375988353.5
Cardano,27/08/2022,ADA,0.4315,0.4514,0.4258,0.4499,188501508.5
Cardano,28/08/2022,ADA,0.4498,0.4544,0.4274,0.4293,131217761.8
Cardano,29/08/2022,ADA,0.4293,0.453,0.4236,0.4504,144932469
Cardano,30/08/2022,ADA,0.4503,0.4628,0.4385,0.4531,153120426.8
Cardano,31/08/2022,ADA,0.4531,0.4631,0.4446,0.4462,115611898.1
Cardano,01/09/2022,ADA,0.4461,0.4624,0.4407,0.4575,126696718
Cardano,02/09/2022,ADA,0.4575,0.4665,0.4487,0.4543,106798749.5
Cardano,03/09/2022,ADA,0.4544,0.486,0.4535,0.4803,182225091.7
Cardano,04/09/2022,ADA,0.4803,0.51,0.4756,0.5035,199924106.3
Cardano,05/09/2022,ADA,0.5035,0.5076,0.4826,0.4984,141753954.4
Cardano,06/09/2022,ADA,0.4985,0.5122,0.4592,0.4625,233944338
Cardano,07/09/2022,ADA,0.4625,0.4821,0.4536,0.4787,139305299.9
Cardano,08/09/2022,ADA,0.4787,0.4831,0.4627,0.479,113848178.5
Cardano,09/09/2022,ADA,0.4791,0.505,0.4783,0.5022,179504511.2
Cardano,10/09/2022,ADA,0.5022,0.5242,0.4945,0.5121,194060696.5
Cardano,11/09/2022,ADA,0.5121,0.5199,0.5,0.5098,129240731.5
Cardano,12/09/2022,ADA,0.5098,0.5197,0.4958,0.5012,168685217.5
Cardano,13/09/2022,ADA,0.5013,0.509,0.4612,0.4635,232872260.6
Cardano,14/09/2022,ADA,0.4635,0.4871,0.462,0.4809,139528796.3
Cardano,15/09/2022,ADA,0.4807,0.482,0.4619,0.4662,131971420.4
Cardano,16/09/2022,ADA,0.4662,0.4747,0.454,0.4746,102993446.9
Cardano,17/09/2022,ADA,0.4746,0.4883,0.4723,0.4859,100281140.5
Cardano,18/09/2022,ADA,0.4859,0.4904,0.4403,0.4477,128727598.1
Cardano,19/09/2022,ADA,0.4477,0.457,0.4332,0.4527,182324362.8
Cardano,20/09/2022,ADA,0.4527,0.4545,0.4373,0.4422,107529839.9
Cardano,21/09/2022,ADA,0.4423,0.4645,0.4313,0.4389,285433830.3
Cardano,22/09/2022,ADA,0.4388,0.4666,0.4343,0.4584,155204297.3
Cardano,23/09/2022,ADA,0.4583,0.4825,0.446,0.4618,210001077.3
Cardano,24/09/2022,ADA,0.4619,0.4689,0.4504,0.4511,122469926.2
Cardano,25/09/2022,ADA,0.451,0.4628,0.4385,0.4464,112039917.9
Cardano,26/09/2022,ADA,0.4462,0.4507,0.4365,0.4473,125876450.8
Cardano,27/09/2022,ADA,0.4473,0.4633,0.4373,0.4411,148327423.1
Cardano,28/09/2022,ADA,0.4414,0.4431,0.4251,0.4361,126497310.3
Cardano,29/09/2022,ADA,0.4362,0.4394,0.4277,0.4381,120381859.1
Cardano,30/09/2022,ADA,0.4382,0.4415,0.4293,0.4347,120942156.5
Cardano,01/10/2022,ADA,0.4346,0.4364,0.4275,0.43,61750878.7
Cardano,02/10/2022,ADA,0.4301,0.4328,0.4176,0.4194,79897439.7
Cardano,03/10/2022,ADA,0.4195,0.4288,0.4158,0.4276,97901531.3
Cardano,04/10/2022,ADA,0.4276,0.4377,0.4253,0.4355,89193827.3
Cardano,05/10/2022,ADA,0.4356,0.4367,0.4236,0.4309,86070134.7
Cardano,06/10/2022,ADA,0.4309,0.437,0.4255,0.4288,87385034.1
Cardano,07/10/2022,ADA,0.4288,0.4304,0.4215,0.424,85765776
Cardano,08/10/2022,ADA,0.4239,0.4271,0.4188,0.4219,57044040.1
Cardano,09/10/2022,ADA,0.4219,0.4242,0.419,0.423,50765905.1
Cardano,10/10/2022,ADA,0.423,0.4268,0.3982,0.4012,108015329.8
Cardano,11/10/2022,ADA,0.4011,0.4016,0.3837,0.3908,157186233.6
Cardano,12/10/2022,ADA,0.3907,0.3954,0.376,0.3814,100681651
Cardano,13/10/2022,ADA,0.3814,0.3824,0.349,0.3768,269611367.3
Cardano,14/10/2022,ADA,0.3769,0.389,0.3606,0.3667,135534544.8
Cardano,15/10/2022,ADA,0.3667,0.37,0.3612,0.3641,62954187.6
Cardano,16/10/2022,ADA,0.3641,0.3749,0.3638,0.3703,61182203.2
Cardano,17/10/2022,ADA,0.3703,0.3758,0.366,0.3723,66215062.2
Cardano,18/10/2022,ADA,0.3724,0.3743,0.3569,0.3624,95363501.1
Cardano,19/10/2022,ADA,0.3624,0.3624,0.347,0.3497,92329214.7
Cardano,20/10/2022,ADA,0.3496,0.3557,0.3364,0.3402,111680559
Cardano,21/10/2022,ADA,0.3402,0.3499,0.33,0.3492,127159385.4
Cardano,22/10/2022,ADA,0.3492,0.3544,0.343,0.3513,71962552
Cardano,23/10/2022,ADA,0.3513,0.3638,0.346,0.3621,85104357.9
Cardano,24/10/2022,ADA,0.3621,0.3652,0.3533,0.3573,92438606.2
Cardano,25/10/2022,ADA,0.3572,0.4173,0.3569,0.4,319472649
Cardano,26/10/2022,ADA,0.4001,0.4122,0.3945,0.403,197702684.6
Cardano,27/10/2022,ADA,0.403,0.4194,0.3861,0.3884,170796279.1
Cardano,28/10/2022,ADA,0.3884,0.4115,0.3777,0.4044,139227634.2
Cardano,29/10/2022,ADA,0.4044,0.44,0.4008,0.42,200912371.4
Cardano,30/10/2022,ADA,0.4201,0.4216,0.3981,0.4056,117123022
Cardano,31/10/2022,ADA,0.4057,0.4163,0.3975,0.4055,122659161.8
Cardano,01/11/2022,ADA,0.4055,0.4154,0.3985,0.4011,88819285.6
Cardano,02/11/2022,ADA,0.4012,0.4093,0.38,0.3856,168322996.7
Cardano,03/11/2022,ADA,0.3856,0.3992,0.3842,0.3895,90983702.8
Cardano,04/11/2022,ADA,0.3894,0.4263,0.3881,0.4216,233382097.9
Cardano,05/11/2022,ADA,0.4216,0.4378,0.42,0.4264,165672546.7
Cardano,06/11/2022,ADA,0.4263,0.431,0.4014,0.4021,112501696.2
Cardano,07/11/2022,ADA,0.4021,0.4161,0.3975,0.4041,138637231.9
Cardano,08/11/2022,ADA,0.404,0.4156,0.3463,0.3722,379698137.7
Cardano,09/11/2022,ADA,0.3721,0.3766,0.31,0.3175,397998672
Cardano,10/11/2022,ADA,0.3174,0.3793,0.3119,0.3687,361917813.6
Cardano,11/11/2022,ADA,0.3688,0.3741,0.342,0.3556,191115121.1
Cardano,12/11/2022,ADA,0.3557,0.3569,0.3362,0.3397,118816381.9
Cardano,13/11/2022,ADA,0.3397,0.3453,0.3251,0.3298,146747692.7
Cardano,14/11/2022,ADA,0.3299,0.3419,0.3142,0.3323,180688535.9
Cardano,15/11/2022,ADA,0.3322,0.3449,0.3292,0.3373,103952732.7
Cardano,16/11/2022,ADA,0.3373,0.3443,0.3237,0.332,102897046.5
Cardano,17/11/2022,ADA,0.332,0.3345,0.3186,0.325,75533614.5
Cardano,18/11/2022,ADA,0.3251,0.3325,0.3206,0.326,80892957.7
Cardano,19/11/2022,ADA,0.326,0.3322,0.3213,0.328,49281576.1
Cardano,20/11/2022,ADA,0.328,0.3312,0.31,0.312,87909126.7
Cardano,21/11/2022,ADA,0.312,0.3133,0.2953,0.3046,162743368.1
Cardano,22/11/2022,ADA,0.3046,0.3169,0.2982,0.3126,119265124.3
Cardano,23/11/2022,ADA,0.3126,0.3204,0.3093,0.3185,130172804.6
Cardano,24/11/2022,ADA,0.3185,0.3213,0.3116,0.3163,77452139.6
Cardano,25/11/2022,ADA,0.3162,0.3173,0.3073,0.3146,81668650.3
Cardano,26/11/2022,ADA,0.3147,0.3228,0.3109,0.3138,66377188
Cardano,27/11/2022,ADA,0.3138,0.3196,0.3114,0.3126,50910598.2
Cardano,28/11/2022,ADA,0.3126,0.3139,0.3,0.3066,118919688.1
Cardano,29/11/2022,ADA,0.3066,0.3128,0.3042,0.3092,63045432.9
Cardano,30/11/2022,ADA,0.3093,0.3209,0.3084,0.3187,103696273.3
Cardano,01/12/2022,ADA,0.3186,0.32,0.3125,0.3145,69894876.1
Cardano,02/12/2022,ADA,0.3144,0.32,0.3106,0.3191,62310109.4
Cardano,03/12/2022,ADA,0.3192,0.3265,0.3162,0.3196,88483029.8
Cardano,04/12/2022,ADA,0.3196,0.3241,0.3181,0.3221,58073868.4
Cardano,05/12/2022,ADA,0.3222,0.329,0.3163,0.3193,68934870.6
Cardano,06/12/2022,ADA,0.3193,0.3211,0.3135,0.3183,54889434.1
Cardano,07/12/2022,ADA,0.3183,0.3199,0.3067,0.3102,80392338
Cardano,08/12/2022,ADA,0.3103,0.3158,0.3072,0.3145,55078149.3
Cardano,09/12/2022,ADA,0.3144,0.3166,0.3088,0.3118,50246553.9
Cardano,10/12/2022,ADA,0.3119,0.315,0.3106,0.3126,23073305.7
Cardano,11/12/2022,ADA,0.3126,0.315,0.3051,0.3074,38521495.3
Cardano,12/12/2022,ADA,0.3073,0.3079,0.3004,0.3069,59718587.9
Cardano,13/12/2022,ADA,0.3069,0.3187,0.2991,0.3142,125438617.5
Cardano,14/12/2022,ADA,0.3142,0.3157,0.3053,0.3079,91418405.6
Cardano,15/12/2022,ADA,0.308,0.3086,0.2962,0.3003,88292967.3
Cardano,16/12/2022,ADA,0.3003,0.3013,0.255,0.2632,218355848.5
Cardano,17/12/2022,ADA,0.2633,0.2678,0.2587,0.2672,164203460.7
Cardano,18/12/2022,ADA,0.2672,0.2713,0.2627,0.2659,90386512.2
Cardano,19/12/2022,ADA,0.266,0.2694,0.2488,0.2529,109679881.2
Cardano,20/12/2022,ADA,0.2529,0.2621,0.2512,0.2587,79578969.4
Cardano,21/12/2022,ADA,0.2586,0.2593,0.2478,0.2534,93178931.7
Cardano,22/12/2022,ADA,0.2534,0.2569,0.2465,0.2566,78100191.4
Cardano,23/12/2022,ADA,0.2567,0.264,0.2554,0.2594,74119327.5
Cardano,24/12/2022,ADA,0.2594,0.2604,0.2566,0.2592,32054310.5
Cardano,25/12/2022,ADA,0.2591,0.2599,0.2546,0.2591,46627019.2
Cardano,26/12/2022,ADA,0.259,0.2657,0.2576,0.2652,61775474.3
Cardano,27/12/2022,ADA,0.2653,0.2665,0.2563,0.2603,59557924.7
Cardano,28/12/2022,ADA,0.2603,0.2611,0.2468,0.2482,115688916.7
Cardano,29/12/2022,ADA,0.2483,0.2484,0.2396,0.244,119235796.6
Cardano,30/12/2022,ADA,0.244,0.2463,0.2392,0.2458,77783257
Cardano,31/12/2022,ADA,0.2457,0.2521,0.244,0.2458,66923069.1
Cardano,01/01/2023,ADA,0.2458,0.25,0.2434,0.2499,49487029.5
Cardano,02/01/2023,ADA,0.2499,0.2565,0.2466,0.2538,75458284.6
Cardano,03/01/2023,ADA,0.2538,0.2555,0.2502,0.2529,71671057.1
Cardano,04/01/2023,ADA,0.2529,0.2708,0.2518,0.2678,148810996.5
Cardano,05/01/2023,ADA,0.2678,0.2713,0.2633,0.2692,81943632.6
Cardano,06/01/2023,ADA,0.2692,0.2798,0.2671,0.2786,171198727.6
Cardano,07/01/2023,ADA,0.2785,0.2806,0.2723,0.2768,72623368.2
Cardano,08/01/2023,ADA,0.2768,0.299,0.2742,0.2974,196047722.8
Cardano,09/01/2023,ADA,0.2975,0.346,0.2955,0.3168,405177005.9
Cardano,10/01/2023,ADA,0.3168,0.3253,0.3063,0.3222,184082448.1
Cardano,11/01/2023,ADA,0.3222,0.3235,0.3075,0.323,144048586.5
Cardano,12/01/2023,ADA,0.323,0.3351,0.3154,0.3293,248440812.5
Cardano,13/01/2023,ADA,0.3293,0.3509,0.3237,0.3456,150546494
Cardano,14/01/2023,ADA,0.3455,0.3697,0.332,0.3525,288977177.5
Cardano,15/01/2023,ADA,0.3526,0.3539,0.3385,0.3507,132983094.3
Cardano,16/01/2023,ADA,0.3508,0.364,0.3376,0.3504,156864828.5
Cardano,17/01/2023,ADA,0.3505,0.3576,0.343,0.3455,101591352.2
Cardano,18/01/2023,ADA,0.3455,0.3555,0.3237,0.3264,170018857.2
Cardano,19/01/2023,ADA,0.3264,0.343,0.3255,0.3379,80228314.7
Cardano,20/01/2023,ADA,0.338,0.3657,0.3336,0.3652,130767450.6
Cardano,21/01/2023,ADA,0.3651,0.3807,0.3569,0.3687,228951787
Cardano,22/01/2023,ADA,0.3686,0.3872,0.3629,0.3764,205382044
Cardano,23/01/2023,ADA,0.3764,0.3836,0.3687,0.375,168920181.8
Cardano,24/01/2023,ADA,0.375,0.383,0.3552,0.3587,111749419.5
Cardano,25/01/2023,ADA,0.3588,0.3797,0.3469,0.3732,125501560.2
Cardano,26/01/2023,ADA,0.3733,0.3892,0.3711,0.3796,152020632.1
Cardano,27/01/2023,ADA,0.3796,0.391,0.3678,0.3898,112713613.3
Cardano,28/01/2023,ADA,0.3898,0.398,0.378,0.3819,119208593.2
Cardano,29/01/2023,ADA,0.3818,0.3991,0.3768,0.3975,102929204.6
Cardano,30/01/2023,ADA,0.3976,0.3982,0.3652,0.3725,134336665
Cardano,31/01/2023,ADA,0.3725,0.3998,0.3681,0.3902,156301183
Cardano,01/02/2023,ADA,0.3902,0.4018,0.371,0.397,162998963.9
Cardano,02/02/2023,ADA,0.397,0.4136,0.3921,0.3981,179215658.3
Cardano,03/02/2023,ADA,0.3981,0.407,0.3944,0.4038,112231580.7
Cardano,04/02/2023,ADA,0.4037,0.4055,0.3975,0.3994,69665961
Cardano,05/02/2023,ADA,0.3993,0.4019,0.3821,0.3923,104454046
Cardano,06/02/2023,ADA,0.3923,0.4033,0.3795,0.3823,110247851.9
Cardano,07/02/2023,ADA,0.3823,0.3998,0.3814,0.3989,107246776.8
Cardano,08/02/2023,ADA,0.3989,0.4035,0.3853,0.3942,92872527.4
Cardano,09/02/2023,ADA,0.3942,0.3957,0.3543,0.3622,151503834.4
Cardano,10/02/2023,ADA,0.3622,0.3656,0.3534,0.3581,104289819.1
Cardano,11/02/2023,ADA,0.358,0.3702,0.3567,0.3684,55904954.9
Cardano,12/02/2023,ADA,0.3685,0.3738,0.3596,0.3641,57416092.2
Cardano,13/02/2023,ADA,0.3641,0.3657,0.345,0.3593,114427322
Cardano,14/02/2023,ADA,0.3593,0.3931,0.3545,0.3867,156990175.9
Cardano,15/02/2023,ADA,0.3868,0.42,0.3819,0.419,151591225.3
Cardano,16/02/2023,ADA,0.419,0.4213,0.3862,0.3874,174768994
Cardano,17/02/2023,ADA,0.3874,0.4098,0.3854,0.4033,123524213.6
Cardano,18/02/2023,ADA,0.4033,0.4184,0.3976,0.406,89590271.5
Cardano,19/02/2023,ADA,0.406,0.4122,0.3968,0.3995,98181230.1
Cardano,20/02/2023,ADA,0.3994,0.4098,0.3893,0.4038,116906377.7
Cardano,21/02/2023,ADA,0.4037,0.4059,0.3855,0.3925,119823429
Cardano,22/02/2023,ADA,0.3926,0.3929,0.3769,0.3888,123152287
Cardano,23/02/2023,ADA,0.3889,0.3949,0.3794,0.3824,81228997.5
Cardano,24/02/2023,ADA,0.3824,0.3852,0.358,0.3658,136530140.7
Cardano,25/02/2023,ADA,0.3657,0.3677,0.3512,0.362,93356389.8
Cardano,26/02/2023,ADA,0.3621,0.3704,0.3577,0.3691,62253729.4
Cardano,27/02/2023,ADA,0.369,0.3702,0.3576,0.3647,71396733.7
Cardano,28/02/2023,ADA,0.3647,0.368,0.3485,0.3517,76748794.6
Cardano,01/03/2023,ADA,0.3518,0.3644,0.3493,0.3601,67671797.7
Cardano,02/03/2023,ADA,0.3601,0.3615,0.3445,0.3504,81854576.8
Cardano,03/03/2023,ADA,0.3505,0.3509,0.3212,0.3431,163025922
Cardano,04/03/2023,ADA,0.3431,0.3448,0.3303,0.3366,56432771.9
Cardano,05/03/2023,ADA,0.3366,0.343,0.3346,0.337,53269370.7
Cardano,06/03/2023,ADA,0.337,0.3387,0.3291,0.3305,72882197.2
Cardano,07/03/2023,ADA,0.3306,0.3348,0.3209,0.3306,99209654.5
Cardano,08/03/2023,ADA,0.3305,0.3328,0.3133,0.3175,110501100.5
Cardano,09/03/2023,ADA,0.3175,0.3223,0.3012,0.3101,191520024.2
Cardano,10/03/2023,ADA,0.3102,0.3182,0.2976,0.3149,184446629.2
Cardano,11/03/2023,ADA,0.3149,0.3228,0.3013,0.3051,174341847.2
Cardano,12/03/2023,ADA,0.3051,0.3311,0.3013,0.3298,148391745.7
Cardano,13/03/2023,ADA,0.3298,0.3517,0.3274,0.3433,290767932.5
Cardano,14/03/2023,ADA,0.3434,0.3677,0.3363,0.3429,243189873.1
Cardano,15/03/2023,ADA,0.3429,0.3464,0.3157,0.3241,262199199.5
Cardano,16/03/2023,ADA,0.324,0.329,0.3171,0.3249,148328841.2
Cardano,17/03/2023,ADA,0.3249,0.3502,0.3212,0.3494,171206542.3
Cardano,18/03/2023,ADA,0.3494,0.3572,0.335,0.3371,160274762.9
Cardano,19/03/2023,ADA,0.337,0.3525,0.3367,0.3448,93233157.9
Cardano,20/03/2023,ADA,0.3448,0.3461,0.3305,0.3321,124374313.8
Cardano,21/03/2023,ADA,0.3321,0.387,0.3291,0.3696,288467612.6
Cardano,22/03/2023,ADA,0.3695,0.3868,0.3489,0.3596,342137114
Cardano,23/03/2023,ADA,0.3597,0.3853,0.3535,0.3715,185937483.6
Cardano,24/03/2023,ADA,0.3716,0.3725,0.3552,0.3596,112029219.9
Cardano,25/03/2023,ADA,0.3597,0.3628,0.3486,0.3514,83603550.1
Cardano,26/03/2023,ADA,0.3513,0.3614,0.3487,0.3557,91774166.9
Cardano,27/03/2023,ADA,0.3558,0.3572,0.3366,0.3455,127210336.6
Cardano,28/03/2023,ADA,0.3456,0.3703,0.3427,0.3681,133375435.6
Cardano,29/03/2023,ADA,0.3681,0.39,0.3666,0.3811,190013782.5
Cardano,30/03/2023,ADA,0.3811,0.3876,0.3697,0.3761,147101987.5
Cardano,31/03/2023,ADA,0.3761,0.4093,0.3743,0.3989,250714301.7
Cardano,01/04/2023,ADA,0.3989,0.4031,0.388,0.3919,128780899.9
Cardano,02/04/2023,ADA,0.392,0.3928,0.3756,0.3815,102432795.5
Cardano,03/04/2023,ADA,0.3816,0.405,0.3708,0.3872,234427391.6
Cardano,04/04/2023,ADA,0.3872,0.4,0.3843,0.3894,121167900.7
Cardano,05/04/2023,ADA,0.3895,0.4,0.3868,0.3923,92815719.6
Cardano,06/04/2023,ADA,0.3922,0.3923,0.3763,0.3829,91098737.9
Cardano,07/04/2023,ADA,0.3829,0.3851,0.3756,0.3835,50141413.5
Cardano,08/04/2023,ADA,0.3835,0.3905,0.3804,0.3853,61444908.5
Cardano,09/04/2023,ADA,0.3852,0.393,0.384,0.3894,51708973.8
Cardano,10/04/2023,ADA,0.3893,0.3977,0.3847,0.3971,76308355.7
Cardano,11/04/2023,ADA,0.3971,0.413,0.394,0.4014,143695491.1
Cardano,12/04/2023,ADA,0.4015,0.4075,0.3886,0.4047,138821237.2
Cardano,13/04/2023,ADA,0.4047,0.4288,0.3989,0.4251,173707588.7
Cardano,14/04/2023,ADA,0.4251,0.444,0.4228,0.4381,235318719.5
Cardano,15/04/2023,ADA,0.4381,0.4617,0.4311,0.4522,178424508.6
Cardano,16/04/2023,ADA,0.4521,0.4579,0.4421,0.4513,117211504.6
Cardano,17/04/2023,ADA,0.4512,0.4515,0.431,0.4341,144412169.8
Cardano,18/04/2023,ADA,0.4341,0.448,0.4277,0.4435,99428283.1
Cardano,19/04/2023,ADA,0.4435,0.4435,0.4071,0.4163,193374494.9
Cardano,20/04/2023,ADA,0.4163,0.4221,0.3934,0.4007,161012857.5
Cardano,21/04/2023,ADA,0.4008,0.4071,0.3789,0.3824,158842754.2
Cardano,22/04/2023,ADA,0.3823,0.3989,0.381,0.3956,86625445.5
Cardano,23/04/2023,ADA,0.3956,0.3956,0.38,0.3886,82034708.6
Cardano,24/04/2023,ADA,0.3887,0.3975,0.38,0.3835,104338226.4
Cardano,25/04/2023,ADA,0.3836,0.3954,0.3761,0.3945,97446645.9
Cardano,26/04/2023,ADA,0.3944,0.4193,0.3778,0.4014,189713316.3
Cardano,27/04/2023,ADA,0.4014,0.4186,0.4008,0.4101,154240599.8
Cardano,28/04/2023,ADA,0.41,0.4116,0.3965,0.4043,76492344.4
Cardano,29/04/2023,ADA,0.4044,0.4077,0.3991,0.4024,42315743.6
Cardano,30/04/2023,ADA,0.4025,0.415,0.3944,0.3956,75755751.4
Cardano,01/05/2023,ADA,0.3957,0.3979,0.3801,0.3868,99050070.7
Cardano,02/05/2023,ADA,0.3867,0.3947,0.3816,0.3916,62002108.1
Cardano,03/05/2023,ADA,0.3917,0.3965,0.3784,0.394,102351994.9
Cardano,04/05/2023,ADA,0.3941,0.3964,0.3849,0.3873,57027491.2
Cardano,05/05/2023,ADA,0.3873,0.397,0.3812,0.3942,77772750.3
Cardano,06/05/2023,ADA,0.3941,0.3968,0.3735,0.3787,85459030.9
Cardano,07/05/2023,ADA,0.3787,0.3833,0.3737,0.376,54439977.1
Cardano,08/05/2023,ADA,0.376,0.3796,0.3531,0.3653,137827919.2
Cardano,09/05/2023,ADA,0.3653,0.3705,0.3599,0.3633,78130879.7
Cardano,10/05/2023,ADA,0.3633,0.3729,0.3543,0.3693,150971765.6
Cardano,11/05/2023,ADA,0.3693,0.3696,0.3485,0.3598,98458703.7
Cardano,12/05/2023,ADA,0.3598,0.371,0.3533,0.3705,109723018.6
Cardano,13/05/2023,ADA,0.3705,0.371,0.3622,0.3646,46531257.4
Cardano,14/05/2023,ADA,0.3646,0.373,0.3627,0.3711,41898265.4
Cardano,15/05/2023,ADA,0.371,0.3758,0.3657,0.3669,69018210.5
Cardano,16/05/2023,ADA,0.3669,0.3704,0.3613,0.3682,66128494.6
Cardano,17/05/2023,ADA,0.3683,0.3807,0.3645,0.3755,94403281.2
Cardano,18/05/2023,ADA,0.3755,0.3803,0.3658,0.3714,80420401
Cardano,19/05/2023,ADA,0.3713,0.373,0.3658,0.3681,38723441.7
Cardano,20/05/2023,ADA,0.3681,0.3683,0.3628,0.3662,44032296.2
Cardano,21/05/2023,ADA,0.3663,0.3676,0.3566,0.3602,39270367.4
Cardano,22/05/2023,ADA,0.3602,0.3741,0.356,0.3679,62447190.2
Cardano,23/05/2023,ADA,0.3679,0.3757,0.3657,0.3704,47769860.8
Cardano,24/05/2023,ADA,0.3704,0.3706,0.3602,0.3638,57618648.9
Cardano,25/05/2023,ADA,0.3639,0.3648,0.355,0.3581,50137129
Cardano,26/05/2023,ADA,0.3582,0.3669,0.3535,0.3626,56982912.1
Cardano,27/05/2023,ADA,0.3626,0.3674,0.3606,0.3667,30122750.7
Cardano,28/05/2023,ADA,0.3667,0.3846,0.3661,0.3828,80053076.5
Cardano,29/05/2023,ADA,0.3828,0.3863,0.3756,0.3786,66769379.2
Cardano,30/05/2023,ADA,0.3786,0.3834,0.3744,0.3779,70137418.8
Cardano,31/05/2023,ADA,0.3779,0.3807,0.37,0.3744,59998056.8
Cardano,01/06/2023,ADA,0.3744,0.3758,0.3608,0.3644,93248479.9
Cardano,02/06/2023,ADA,0.3644,0.3794,0.3619,0.3782,71763680
Cardano,03/06/2023,ADA,0.3782,0.3782,0.3729,0.3759,27741856.8
Cardano,04/06/2023,ADA,0.376,0.3819,0.3748,0.3773,41513359.6
Cardano,05/06/2023,ADA,0.3773,0.3791,0.3467,0.3514,112815250.3
Cardano,06/06/2023,ADA,0.3514,0.3569,0.3365,0.3531,90606305
Cardano,07/06/2023,ADA,0.353,0.3531,0.3177,0.3223,150728402.3
Cardano,08/06/2023,ADA,0.3223,0.3308,0.3198,0.3228,104686899.3
Cardano,09/06/2023,ADA,0.3229,0.324,0.2902,0.2951,246384470.8
Cardano,10/06/2023,ADA,0.2951,0.2953,0.22,0.2747,757333075.3
Cardano,11/06/2023,ADA,0.2748,0.28,0.259,0.272,262186505.2
Cardano,12/06/2023,ADA,0.2719,0.2865,0.2648,0.2748,222382051.8
Cardano,13/06/2023,ADA,0.2747,0.2896,0.2684,0.2752,156748499.8
Cardano,14/06/2023,ADA,0.2752,0.2773,0.256,0.2633,133531077
Cardano,15/06/2023,ADA,0.2634,0.266,0.2525,0.262,140877163.2
Cardano,16/06/2023,ADA,0.2621,0.2675,0.2535,0.2632,89417626.3
Cardano,17/06/2023,ADA,0.2633,0.2737,0.2607,0.2667,88054261.3
Cardano,18/06/2023,ADA,0.2667,0.2691,0.2588,0.261,65212614.6
Cardano,19/06/2023,ADA,0.261,0.2638,0.2571,0.2634,70893812.3
Cardano,20/06/2023,ADA,0.2634,0.2707,0.2522,0.2705,109090810.6
Cardano,21/06/2023,ADA,0.2706,0.289,0.2687,0.2862,189786985.2
Cardano,22/06/2023,ADA,0.2861,0.3049,0.2856,0.2899,167726209.8
Cardano,23/06/2023,ADA,0.2899,0.3028,0.2867,0.2966,117254934
Cardano,24/06/2023,ADA,0.2967,0.2975,0.2843,0.2892,88286411.9
Cardano,25/06/2023,ADA,0.2893,0.305,0.2885,0.2921,103164289.5
Cardano,26/06/2023,ADA,0.292,0.2923,0.2766,0.2805,92192313
Cardano,27/06/2023,ADA,0.2806,0.2897,0.2775,0.2867,84320347.3
Cardano,28/06/2023,ADA,0.2868,0.2869,0.2599,0.2669,140734583.3
Cardano,29/06/2023,ADA,0.2669,0.2782,0.2664,0.2752,88026541.6
Cardano,30/06/2023,ADA,0.2753,0.2997,0.2672,0.2869,272156267.9
Cardano,01/07/2023,ADA,0.287,0.2938,0.2812,0.2924,88196474.2
Cardano,02/07/2023,ADA,0.2924,0.2939,0.2853,0.2916,74721548
Cardano,03/07/2023,ADA,0.2916,0.2993,0.2902,0.2967,71590689.3
Cardano,04/07/2023,ADA,0.2966,0.3016,0.289,0.2924,107425650.5
Cardano,05/07/2023,ADA,0.2924,0.2963,0.2797,0.2839,106289740.4
Cardano,06/07/2023,ADA,0.2839,0.2937,0.2761,0.2784,144527874.2
Cardano,07/07/2023,ADA,0.2783,0.2855,0.2761,0.2844,100178705.4
Cardano,08/07/2023,ADA,0.2844,0.2931,0.2817,0.2907,106202528.4
Cardano,09/07/2023,ADA,0.2907,0.2918,0.283,0.2844,94953544
Cardano,10/07/2023,ADA,0.2843,0.2927,0.2781,0.2878,122097011.3
Cardano,11/07/2023,ADA,0.2878,0.2941,0.2874,0.2927,98565787.5
Cardano,12/07/2023,ADA,0.2927,0.2954,0.2848,0.289,77926024.7
Cardano,13/07/2023,ADA,0.289,0.3673,0.2857,0.3567,508960536.5
Cardano,14/07/2023,ADA,0.3567,0.3793,0.316,0.3277,344645916.7
Cardano,15/07/2023,ADA,0.3278,0.3376,0.324,0.326,87463902.2
Cardano,16/07/2023,ADA,0.3261,0.3278,0.312,0.3146,132942159.3
Cardano,17/07/2023,ADA,0.3145,0.3197,0.3055,0.3118,121471436.2
Cardano,18/07/2023,ADA,0.3117,0.314,0.2996,0.3095,151432242.5
Cardano,19/07/2023,ADA,0.3094,0.326,0.3069,0.3226,215253837.4
Cardano,20/07/2023,ADA,0.3226,0.3332,0.313,0.3161,166938424.7
Cardano,21/07/2023,ADA,0.3161,0.3184,0.3103,0.3127,70324894.6
Cardano,22/07/2023,ADA,0.3128,0.3149,0.3062,0.31,58496057.3
Cardano,23/07/2023,ADA,0.31,0.3191,0.3071,0.3171,50429234.4
